key,name,threat_type,criticality,status,impact,likelihood,risk_level,pos_x,pos_y,width,height
dg_file_upload_0142_th_malware_upload_2_c597af,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0142_th_man_in_the_middle_3_e09d85,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0142_th_tampering_4_470e23,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0143_th_information_disclosure_1_7877b5,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0143_th_malware_upload_2_6e8519,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0143_th_man_in_the_middle_3_988808,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0143_th_tampering_4_6e2200,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0144_th_elevation_of_privilege_1_554e90,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0144_th_information_disclosure_2_2ac4eb,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0144_th_malware_upload_3_cb9b79,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0144_th_man_in_the_middle_4_31ca16,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0144_th_spoofing_5_68489e,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0144_th_tampering_6_6a6435,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0145_th_malware_upload_1_aea9d4,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0145_th_tampering_2_87920b,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0146_th_information_disclosure_1_1a68f0,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0146_th_malware_upload_2_107fa8,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0146_th_man_in_the_middle_3_fa8132,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0146_th_tampering_4_26e7ce,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0147_th_elevation_of_privilege_1_029a58,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0147_th_information_disclosure_2_3fde42,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0147_th_malware_upload_3_69c846,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0147_th_man_in_the_middle_4_17dd45,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0147_th_spoofing_5_04621e,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0147_th_tampering_6_55bb8c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0148_th_information_disclosure_1_044fe7,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0148_th_malware_upload_2_6c3e67,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0148_th_man_in_the_middle_3_6bcdac,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0148_th_tampering_4_a61a3c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0149_th_malware_upload_1_a0b9b3,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0149_th_tampering_2_1be58c,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0150_th_information_disclosure_1_1f3121,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0150_th_malware_upload_2_9be54a,malware_upload,malware_upload,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0150_th_man_in_the_middle_3_ddbc3d,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_file_upload_0150_th_tampering_4_44a7d6,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0021_th_elevation_of_privilege_1_4699d9,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0021_th_information_disclosure_2_30cd98,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0021_th_man_in_the_middle_3_7f47e4,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0021_th_spoofing_4_406bcd,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0022_th_elevation_of_privilege_1_890bac,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0022_th_information_disclosure_2_abc4d2,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0022_th_man_in_the_middle_3_2fe994,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0022_th_spoofing_4_8109cd,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0023_th_information_disclosure_1_7e7010,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0023_th_man_in_the_middle_2_c96b14,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0025_th_information_disclosure_1_063f32,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0025_th_man_in_the_middle_2_ffdd6c,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0026_th_information_disclosure_1_916e8a,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0026_th_man_in_the_middle_2_e7a341,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0027_th_information_disclosure_1_3c4091,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0027_th_man_in_the_middle_2_7fc11f,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0028_th_information_disclosure_1_ac36f2,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0028_th_man_in_the_middle_2_e3f438,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0029_th_information_disclosure_1_9a3bbe,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0029_th_man_in_the_middle_2_6d242f,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0030_th_information_disclosure_1_43bf31,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0030_th_man_in_the_middle_2_a029aa,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0031_th_information_disclosure_1_6c96f0,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0031_th_man_in_the_middle_2_4c1e98,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0032_th_information_disclosure_1_357838,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0032_th_man_in_the_middle_2_d9dce7,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0033_th_elevation_of_privilege_1_3ad79c,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0033_th_information_disclosure_2_c2d62d,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0033_th_spoofing_3_089e45,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0034_th_information_disclosure_1_2acb43,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0034_th_man_in_the_middle_2_0531e2,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0035_th_information_disclosure_1_fdf748,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0035_th_man_in_the_middle_2_5d61f4,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0036_th_information_disclosure_1_423e59,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0036_th_man_in_the_middle_2_50bcbb,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0037_th_information_disclosure_1_fd5af5,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0037_th_man_in_the_middle_2_85862b,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0038_th_information_disclosure_1_09d633,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0038_th_man_in_the_middle_2_c97a69,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0039_th_elevation_of_privilege_1_81529e,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0039_th_information_disclosure_2_8c46e7,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0039_th_man_in_the_middle_3_abd8ea,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0039_th_spoofing_4_5fc3ab,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0040_th_information_disclosure_1_55e49f,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0040_th_man_in_the_middle_2_397ac5,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0040_th_sql_injection_3_90f929,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0040_th_tampering_4_205ee8,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0042_th_information_disclosure_1_ff7b7b,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0042_th_man_in_the_middle_2_46b80a,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0042_th_sql_injection_3_1a2314,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0042_th_tampering_4_54707d,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0043_th_information_disclosure_1_4098ef,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0043_th_man_in_the_middle_2_3148d6,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0043_th_sql_injection_3_42ecd0,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0043_th_tampering_4_61732d,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0044_th_elevation_of_privilege_1_1ad630,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0044_th_information_disclosure_2_4db38a,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0044_th_man_in_the_middle_3_350423,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0044_th_spoofing_4_dc5b88,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0045_th_information_disclosure_1_77a9e3,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0045_th_man_in_the_middle_2_63d1a9,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0047_th_information_disclosure_1_8067fc,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0047_th_man_in_the_middle_2_891917,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0048_th_information_disclosure_1_2411b2,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0048_th_man_in_the_middle_2_63f601,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0049_th_elevation_of_privilege_1_22716a,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0049_th_information_disclosure_2_6e6541,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0049_th_spoofing_3_c251d6,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0049_th_sql_injection_4_c76e91,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0049_th_tampering_5_426de7,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0050_th_information_disclosure_1_59dd6a,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0050_th_man_in_the_middle_2_be040d,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0052_th_information_disclosure_1_0c6433,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0052_th_man_in_the_middle_2_7bb121,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0053_th_information_disclosure_1_12ecd7,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0053_th_man_in_the_middle_2_d5dd03,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0054_th_information_disclosure_1_15780c,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0054_th_man_in_the_middle_2_8b5548,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0055_th_information_disclosure_1_cbad50,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0055_th_man_in_the_middle_2_923b16,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0056_th_elevation_of_privilege_1_f52dc9,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0056_th_information_disclosure_2_39732b,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0056_th_man_in_the_middle_3_85586e,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0056_th_spoofing_4_805f76,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0057_th_information_disclosure_1_1ecdab,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0057_th_man_in_the_middle_2_f38f6b,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0058_th_information_disclosure_1_c954b5,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0058_th_man_in_the_middle_2_27824c,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0059_th_information_disclosure_1_1fd885,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0059_th_man_in_the_middle_2_f81d4c,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0060_th_information_disclosure_1_9e56da,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_iot_0060_th_man_in_the_middle_2_d3cd9e,man_in_the_middle,man_in_the_middle,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0061_th_elevation_of_privilege_1_2ff068,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0061_th_information_disclosure_2_668250,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0061_th_spoofing_3_0a51a0,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0061_th_sql_injection_4_4bacfb,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0061_th_tampering_5_baac3f,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0062_th_elevation_of_privilege_1_fc4759,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0062_th_information_disclosure_2_29911a,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0062_th_spoofing_3_c6d1c2,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0062_th_sql_injection_4_6d5190,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0062_th_tampering_5_65ce88,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0063_th_sql_injection_1_425202,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0063_th_tampering_2_8cc691,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0064_th_elevation_of_privilege_1_55d871,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0064_th_information_disclosure_2_298345,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0064_th_spoofing_3_1d14bf,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0064_th_sql_injection_4_ac01a5,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0064_th_tampering_5_a13f3a,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0065_th_sql_injection_1_a8c4f2,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0065_th_tampering_2_e6aa71,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0066_th_elevation_of_privilege_1_20f2ca,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0066_th_information_disclosure_2_14d31f,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0066_th_spoofing_3_3391af,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0066_th_sql_injection_4_f5c379,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0066_th_tampering_5_7255e4,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0067_th_elevation_of_privilege_1_efcda5,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0067_th_information_disclosure_2_82f79c,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0067_th_spoofing_3_89a854,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0067_th_sql_injection_4_ccbae2,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0067_th_tampering_5_15d5f5,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0068_th_sql_injection_1_cbc896,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0068_th_tampering_2_5e8b70,tampering,tampering,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0069_th_elevation_of_privilege_1_b5c903,elevation_of_privilege,elevation_of_privilege,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0069_th_information_disclosure_2_0f622c,information_disclosure,information_disclosure,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0069_th_spoofing_3_a25c2d,spoofing,spoofing,high,identified,,,,0.0,0.0,160.0,80.0
dg_microservice_0069_th_sql_injection_4_677b53,sql_injection,sql_injection,high,identified,,,,0.0,0.0,160.0,80.0
