from_key,to_key,label,description,payload_schema,protocol,method,frequency,pii,confidentiality,integrity,availability,auth_required,encryption_in_transit
dg_payment_0089_P1,dg_payment_0089_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_payment_0090_E1,dg_payment_0090_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_payment_0090_P2,dg_payment_0090_P1,F2,,,gRPC,,,1,high,medium,medium,0,0
dg_payment_0090_P1,dg_payment_0090_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0001_E1,dg_webapp_0001_P2,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_webapp_0001_P1,dg_webapp_0001_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0001_P1,dg_webapp_0001_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0002_E1,dg_webapp_0002_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_webapp_0002_P2,dg_webapp_0002_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0002_P2,dg_webapp_0002_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0003_E1,dg_webapp_0003_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0003_P2,dg_webapp_0003_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0003_P2,dg_webapp_0003_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0004_E1,dg_webapp_0004_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0004_P2,dg_webapp_0004_P2,F2,,,SSH,,,1,medium,medium,medium,1,1
dg_webapp_0004_P2,dg_webapp_0004_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webapp_0005_E1,dg_webapp_0005_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0005_P1,dg_webapp_0005_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0005_P1,dg_webapp_0005_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0006_E1,dg_webapp_0006_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0006_P1,dg_webapp_0006_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0006_P1,dg_webapp_0006_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0007_E1,dg_webapp_0007_P2,F1,,,gRPC,,,0,high,medium,medium,0,0
dg_webapp_0007_P1,dg_webapp_0007_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0007_P1,dg_webapp_0007_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0008_E1,dg_webapp_0008_P1,F1,,,AMQP,,,0,high,medium,medium,0,0
dg_webapp_0008_P1,dg_webapp_0008_P2,F2,,,SQL,,,0,medium,medium,medium,0,0
dg_webapp_0008_P1,dg_webapp_0008_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0009_E1,dg_webapp_0009_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0009_P1,dg_webapp_0009_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0009_P1,dg_webapp_0009_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0010_E1,dg_webapp_0010_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0010_P1,dg_webapp_0010_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0010_P2,dg_webapp_0010_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0011_E1,dg_webapp_0011_P2,F1,,,WebSocket,,,0,medium,medium,medium,0,0
dg_webapp_0011_P1,dg_webapp_0011_P2,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_webapp_0011_P1,dg_webapp_0011_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0012_E1,dg_webapp_0012_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0012_P1,dg_webapp_0012_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0012_P2,dg_webapp_0012_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0013_E1,dg_webapp_0013_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0013_P2,dg_webapp_0013_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0013_P1,dg_webapp_0013_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0014_E1,dg_webapp_0014_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0014_P2,dg_webapp_0014_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0014_P2,dg_webapp_0014_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0015_E1,dg_webapp_0015_P1,F1,,,HTTP,,,0,high,medium,medium,0,0
dg_webapp_0015_P1,dg_webapp_0015_P2,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_webapp_0015_P2,dg_webapp_0015_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0016_E1,dg_webapp_0016_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0016_P2,dg_webapp_0016_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0016_P1,dg_webapp_0016_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0017_E1,dg_webapp_0017_P2,F1,,,S3,,,0,high,medium,medium,0,0
dg_webapp_0017_P2,dg_webapp_0017_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0017_P1,dg_webapp_0017_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0018_E1,dg_webapp_0018_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_webapp_0018_P1,dg_webapp_0018_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0018_P1,dg_webapp_0018_D1,F3,,,HTTP,,,1,high,medium,medium,0,0
dg_webapp_0019_E1,dg_webapp_0019_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0019_P2,dg_webapp_0019_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0019_P1,dg_webapp_0019_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_webapp_0020_E1,dg_webapp_0020_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0020_P2,dg_webapp_0020_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0020_P2,dg_webapp_0020_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0021_E1,dg_webapp_0021_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0021_P2,dg_webapp_0021_P2,F2,,,HTTP,,,1,medium,medium,medium,0,0
dg_webapp_0021_P2,dg_webapp_0021_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0022_E1,dg_webapp_0022_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0022_P2,dg_webapp_0022_P1,F2,,,HTTP,,,1,high,medium,medium,0,0
dg_webapp_0022_P1,dg_webapp_0022_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webapp_0023_E1,dg_webapp_0023_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0023_P2,dg_webapp_0023_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0023_P1,dg_webapp_0023_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0024_E1,dg_webapp_0024_P2,F1,,,AMQP,,,0,medium,medium,medium,0,0
dg_webapp_0024_P2,dg_webapp_0024_P1,F2,,,gRPC,,,0,medium,medium,medium,0,0
dg_webapp_0024_P2,dg_webapp_0024_D1,F3,,,WebSocket,,,1,high,medium,medium,0,0
dg_webapp_0025_E1,dg_webapp_0025_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0025_P1,dg_webapp_0025_P2,F2,,,HTTP,,,0,high,medium,medium,0,0
dg_webapp_0025_P2,dg_webapp_0025_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0026_E1,dg_webapp_0026_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0026_P2,dg_webapp_0026_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0026_P1,dg_webapp_0026_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0027_E1,dg_webapp_0027_P1,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_webapp_0027_P2,dg_webapp_0027_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0027_P1,dg_webapp_0027_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0028_E1,dg_webapp_0028_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0028_P1,dg_webapp_0028_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0028_P2,dg_webapp_0028_D1,F3,,,SQL,,,1,high,medium,medium,0,0
dg_webapp_0029_E1,dg_webapp_0029_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webapp_0029_P2,dg_webapp_0029_P1,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0029_P2,dg_webapp_0029_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_webapp_0030_E1,dg_webapp_0030_P1,F1,,,SSH,,,0,high,medium,medium,1,1
dg_webapp_0030_P1,dg_webapp_0030_P2,F2,,,HTTP,,,0,medium,medium,medium,0,0
dg_webapp_0030_P2,dg_webapp_0030_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0141_E1,dg_webhook_0141_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0141_P1,dg_webhook_0141_P1,F2,,,HTTPS,,,0,medium,medium,medium,1,1
dg_webhook_0141_P1,dg_webhook_0141_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0142_E1,dg_webhook_0142_P2,F1,,,NoSQL,,,0,high,medium,medium,0,0
dg_webhook_0142_P2,dg_webhook_0142_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0142_P2,dg_webhook_0142_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0143_E1,dg_webhook_0143_P2,F1,,,NoSQL,,,0,high,medium,medium,0,0
dg_webhook_0143_P1,dg_webhook_0143_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0143_P2,dg_webhook_0143_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0144_E1,dg_webhook_0144_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0144_P2,dg_webhook_0144_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0144_P2,dg_webhook_0144_D1,F3,,,NoSQL,,,1,medium,medium,medium,0,0
dg_webhook_0145_E1,dg_webhook_0145_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0145_P2,dg_webhook_0145_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0145_P2,dg_webhook_0145_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0146_E1,dg_webhook_0146_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_webhook_0146_P2,dg_webhook_0146_P1,F2,,,AMQP,,,1,high,medium,medium,0,0
dg_webhook_0146_P2,dg_webhook_0146_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0147_E1,dg_webhook_0147_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0147_P1,dg_webhook_0147_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0147_P2,dg_webhook_0147_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0148_E1,dg_webhook_0148_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0148_P2,dg_webhook_0148_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0148_P2,dg_webhook_0148_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0149_E1,dg_webhook_0149_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0149_P1,dg_webhook_0149_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0149_P1,dg_webhook_0149_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0150_E1,dg_webhook_0150_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0150_P2,dg_webhook_0150_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0150_P1,dg_webhook_0150_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0151_E1,dg_webhook_0151_P1,F1,,,S3,,,1,high,medium,medium,0,0
dg_webhook_0151_P2,dg_webhook_0151_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0151_P1,dg_webhook_0151_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0152_E1,dg_webhook_0152_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0152_P1,dg_webhook_0152_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0152_P1,dg_webhook_0152_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0153_E1,dg_webhook_0153_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0153_P1,dg_webhook_0153_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0153_P2,dg_webhook_0153_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0154_E1,dg_webhook_0154_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0154_P1,dg_webhook_0154_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0154_P1,dg_webhook_0154_D1,F3,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0155_E1,dg_webhook_0155_P1,F1,,,SSH,,,0,high,medium,medium,1,1
dg_webhook_0155_P2,dg_webhook_0155_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0155_P1,dg_webhook_0155_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0156_E1,dg_webhook_0156_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_webhook_0156_P2,dg_webhook_0156_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0156_P1,dg_webhook_0156_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0157_E1,dg_webhook_0157_P2,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_webhook_0157_P2,dg_webhook_0157_P1,F2,,,AMQP,,,1,high,medium,medium,0,0
dg_webhook_0157_P1,dg_webhook_0157_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0158_E1,dg_webhook_0158_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0158_P1,dg_webhook_0158_P1,F2,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0158_P2,dg_webhook_0158_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0159_E1,dg_webhook_0159_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0159_P1,dg_webhook_0159_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0159_P1,dg_webhook_0159_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0160_E1,dg_webhook_0160_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0160_P1,dg_webhook_0160_P2,F2,,,S3,,,0,high,medium,medium,0,0
dg_webhook_0160_P1,dg_webhook_0160_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0211_E1,dg_webhook_0211_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0211_P1,dg_webhook_0211_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0211_P2,dg_webhook_0211_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0212_E1,dg_webhook_0212_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0212_P2,dg_webhook_0212_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0212_P1,dg_webhook_0212_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0213_E1,dg_webhook_0213_P1,F1,,,S3,,,0,high,medium,medium,0,0
dg_webhook_0213_P1,dg_webhook_0213_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0213_P1,dg_webhook_0213_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0214_E1,dg_webhook_0214_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0214_P2,dg_webhook_0214_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0214_P2,dg_webhook_0214_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0215_E1,dg_webhook_0215_P1,F1,,,HTTP,,,1,high,medium,medium,0,0
dg_webhook_0215_P2,dg_webhook_0215_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0215_P1,dg_webhook_0215_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0216_E1,dg_webhook_0216_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0216_P1,dg_webhook_0216_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0216_P1,dg_webhook_0216_D1,F3,,,gRPC,,,1,high,medium,medium,0,0
dg_webhook_0217_E1,dg_webhook_0217_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0217_P2,dg_webhook_0217_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0217_P2,dg_webhook_0217_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0218_E1,dg_webhook_0218_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_webhook_0218_P2,dg_webhook_0218_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0218_P1,dg_webhook_0218_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0219_E1,dg_webhook_0219_P1,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_webhook_0219_P1,dg_webhook_0219_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0219_P2,dg_webhook_0219_D1,F3,,,SSH,,,0,medium,medium,medium,1,1
dg_webhook_0220_E1,dg_webhook_0220_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0220_P1,dg_webhook_0220_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0220_P2,dg_webhook_0220_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0221_E1,dg_webhook_0221_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0221_P1,dg_webhook_0221_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0221_P2,dg_webhook_0221_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0222_E1,dg_webhook_0222_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0222_P1,dg_webhook_0222_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0222_P2,dg_webhook_0222_D1,F3,,,gRPC,,,0,high,medium,medium,0,0
dg_webhook_0223_E1,dg_webhook_0223_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0223_P2,dg_webhook_0223_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0223_P2,dg_webhook_0223_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0224_E1,dg_webhook_0224_P1,F1,,,HTTPS,,,0,medium,medium,medium,1,1
dg_webhook_0224_P2,dg_webhook_0224_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0224_P2,dg_webhook_0224_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0225_E1,dg_webhook_0225_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0225_P1,dg_webhook_0225_P1,F2,,,AMQP,,,1,medium,medium,medium,0,0
dg_webhook_0225_P1,dg_webhook_0225_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0226_E1,dg_webhook_0226_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0226_P1,dg_webhook_0226_P1,F2,,,AMQP,,,1,medium,medium,medium,0,0
dg_webhook_0226_P1,dg_webhook_0226_D1,F3,,,WebSocket,,,0,high,medium,medium,0,0
dg_webhook_0227_E1,dg_webhook_0227_P1,F1,,,SSH,,,0,high,medium,medium,1,1
dg_webhook_0227_P2,dg_webhook_0227_P2,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0227_P2,dg_webhook_0227_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0228_E1,dg_webhook_0228_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0228_P2,dg_webhook_0228_P2,F2,,,AMQP,,,1,medium,medium,medium,0,0
dg_webhook_0228_P1,dg_webhook_0228_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0229_E1,dg_webhook_0229_P2,F1,,,HTTPS,,,1,high,medium,medium,1,1
dg_webhook_0229_P2,dg_webhook_0229_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0229_P2,dg_webhook_0229_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0230_E1,dg_webhook_0230_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0230_P1,dg_webhook_0230_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0230_P2,dg_webhook_0230_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0231_E1,dg_webhook_0231_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0231_P2,dg_webhook_0231_P2,F2,,,AMQP,,,1,medium,medium,medium,0,0
dg_webhook_0231_P2,dg_webhook_0231_D1,F3,,,NoSQL,,,0,medium,medium,medium,0,0
dg_webhook_0232_E1,dg_webhook_0232_P1,F1,,,SSH,,,1,high,medium,medium,1,1
dg_webhook_0232_P2,dg_webhook_0232_P1,F2,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0232_P2,dg_webhook_0232_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0233_E1,dg_webhook_0233_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0233_P1,dg_webhook_0233_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0233_P1,dg_webhook_0233_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0234_E1,dg_webhook_0234_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0234_P2,dg_webhook_0234_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0234_P2,dg_webhook_0234_D1,F3,,,HTTP,,,0,high,medium,medium,0,0
dg_webhook_0235_E1,dg_webhook_0235_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0235_P1,dg_webhook_0235_P2,F2,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0235_P1,dg_webhook_0235_D1,F3,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0236_E1,dg_webhook_0236_P1,F1,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0236_P2,dg_webhook_0236_P1,F2,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0236_P2,dg_webhook_0236_D1,F3,,,SQL,,,0,medium,medium,medium,0,0
dg_webhook_0237_E1,dg_webhook_0237_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0237_P2,dg_webhook_0237_P1,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0237_P1,dg_webhook_0237_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0238_E1,dg_webhook_0238_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0238_P1,dg_webhook_0238_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0238_P2,dg_webhook_0238_D1,F3,,,SQL,,,1,medium,medium,medium,0,0
dg_webhook_0239_E1,dg_webhook_0239_P1,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0239_P1,dg_webhook_0239_P1,F2,,,AMQP,,,0,medium,medium,medium,0,0
dg_webhook_0239_P1,dg_webhook_0239_D1,F3,,,SQL,,,0,high,medium,medium,0,0
dg_webhook_0240_E1,dg_webhook_0240_P2,F1,,,HTTPS,,,0,high,medium,medium,1,1
dg_webhook_0240_P1,dg_webhook_0240_P2,F2,,,AMQP,,,0,high,medium,medium,0,0
dg_webhook_0240_P1,dg_webhook_0240_D1,F3,,,SSH,,,0,high,medium,medium,1,1
